"id","postcode","place_name","state_name","state_code","latitude","longitude"
350,"1455",BOTANY,BOTANY POST SHOP,NSW,-33.9469986,151.197006
351,"1460",MASCOT,MASCOT POST SHOP,NSW,-33.9259987,151.210007
352,"1465",KENSINGTON,KENSINGTON POST SHOP,NSW,-33.8880005,151.139999
353,"1466",UNSW SYDNEY,UNIVERSITY OF NSW LPO,NSW,-33.9059982,151.233994
354,"1470",DRUMMOYNE,DRUMMOYNE POST SHOP,NSW,-33.8419991,151.151001
355,"1475",MARRICKVILLE,MARRICKVILLE POST SHOP,NSW,-3.3900001,15.1149998
356,"1476",MARRICKVILLE,NULL,NSW,-3.3900001,15.1149998
357,"1480",KINGSGROVE,KINGSGROVE POST SHOP,NSW,-33.9350014,151.100006
358,"1490",MIRANDA,STH SUBS MC,NSW,-34.0349998,151.106995
359,"1493",HURSTVILLE,HURSTVILLE DC,NSW,-33.9749985,151.087997
360,"1495",CARINGBAH,CARINGBAH POST SHOP,NSW,-34.0460014,151.123001
361,"1499",SUTHERLAND,STH SUBS MC,NSW,-34.0149994,1.50999999
362,"1515",WEST CHATSWOOD,WEST CHATSWOOD POST SHOP,NSW,-33.8240013,151.207001
363,"1565",MILSONS POINT,MILSONS POINT,NSW,-33.8650017,151.192993
364,"1570",ARTARMON,ARTARMON POST SHOP,NSW,-33.8079987,151.192001
365,"1582",CROWS NEST,NULL,NSW,-3.3829999,15.1199999
366,"1585",CROWS NEST,CROWS NEST POST SHOP,NSW,-3.3829999,15.1199999
367,"1590",ST LEONARDS,ST LEONARDS POST SHOP,NSW,-33.2919998,151.468002
368,"1595",LANE COVE,LANE COVE POST SHOP,NSW,-33.7910004,151.186996
369,"1597",LANE COVE,LANE COVE POST SHOP,NSW,-33.7910004,151.186996
370,"1630",HORNSBY,HORNSBY POST SHOP,NSW,-33.7070007,151.098999
371,"1639",FRENCHS FOREST,FRENCHS FOREST DEL FAC,NSW,-33.7929993,151.246002
372,"1640",FRENCHS FOREST,FRENCHS FOREST POST SHOP,NSW,-33.7929993,151.246002
373,"1655",MANLY,MANLY POST SHOP,NSW,-33.3289986,151.505005
374,"1658",MONA VALE,MONA VALE POST SHOP,NSW,-33.6980019,151.216003
375,"1660",MONA VALE,MONA VALE POST SHOP,NSW,-33.6980019,151.216003
376,"1675",GLADESVILLE,GLADESVILLE POST SHOP,NSW,-33.8330002,151.139008
377,"1680",RYDE,RYDE POST SHOP,NSW,-33.7610016,151.136993
378,"1685",WEST RYDE,WEST RYDE POST SHOP,NSW,-3.38000011,15.1090002
379,"1700",ERMINGTON,ERMINGTON POST SHOP,NSW,-33.9500008,151.205994
380,"1710",EPPING,EPPING POST SHOP,NSW,-3.37800002,151.115997
381,"1712",EPPING,NULL,NSW,-3.37800002,151.115997
382,"1715",PENNANT HILLS,PENNANT HILLS POST SHOP,NSW,-33.7579994,151.048996
383,"1730",SEVEN HILLS,SEVEN HILLS POST SHOP,NSW,-33.7599983,150.966003
384,"1740",PARRAMATTA,NULL,NSW,-33.8860016,151.139008
385,"1741",PARRAMATTA,PARRAMATTA CBD BC,NSW,-33.8860016,151.139008
386,"1750",NORTH PARRAMATTA,NORTH PARRAMATTA POST SHOP,NSW,-33.8569984,151.022995
387,"1755",BAULKHAM HILLS,BAULKHAM HILLS POST SHOP,NSW,-33.7669983,150.968002
388,"1765",CASTLE HILL,CASTLE HILL POST SHOP,NSW,-33.7350006,151.029999
389,"1771",PENNANT HILLS,PENNANT HILLS POST SHOP,NSW,-33.7579994,151.048996
390,"1790",ST MARYS,ST MARYS,NSW,-33.8590012,15.1190004
391,"1800",ASHFIELD,ASHFIELD POST SHOP,NSW,-34.0960007,150.778
392,"1805",BURWOOD,BURWOOD POST SHOP,NSW,-33.8909988,15.1099997
393,"1811",SILVERWATER,SILVERWATER BC,NSW,-3.38199997,151.050995
394,"1816",STRATHFIELD,NULL,NSW,-33.8769989,151.093002
395,"1819",STRATHFIELD,STRATHFIELD,NSW,-33.8769989,151.093002
396,"1830",GRANVILLE,GRANVILLE,NSW,-33.8590012,150.947998
397,"1831",GRANVILLE,NULL,NSW,-33.8590012,150.947998
398,"1835",AUBURN,AUBURN POST SHOP,NSW,-33.8829994,151.022995
399,"1848",GUILDFORD,NULL,NSW,-33.8499985,150.966003
400,"1860",FAIRFIELD,FAIRFIELD POST SHOP,NSW,-33.8499985,150.960999
401,"1871",LIVERPOOL,LIVERPOOL POST SHOP,NSW,-33.8880005,151.102997
402,"1875",MOOREBANK,MOOREBANK POST SHOP,NSW,-33.9539986,15.092
403,"1885",BANKSTOWN,BANKSTOWN POST SHOP,NSW,-33.9070015,151.024002
404,"1888",BANKSTOWN,BANKSTOWN POST SHOP,NSW,-33.9070015,151.024002
405,"1890",INGLEBURN,INGLEBURN POST SHOP,NSW,-33.9599991,150.802002
406,"1891",MILPERRA,MILPERRA LPO,NSW,-33.9319992,151
407,"2000",DAWES POINT,WATERLOO DELIVERY FACILITY,NSW,-33.8549995,15.1199999
408,"2000",HAYMARKET,WATERLOO DELIVERY FACILITY,NSW,-33.8800011,151.201996
409,"2000",MILLERS POINT,WATERLOO DELIVERY FACILITY,NSW,-33.8580017,151.203003
410,"2000",PARLIAMENT HOUSE,WATERLOO DELIVERY FACILITY,NSW,-33.8670006,151.212997
411,"2000",SYDNEY,WATERLOO DELIVERY FACILITY,NSW,-33.8670006,151.207001
412,"2000",SYDNEY SOUTH,WATERLOO DELIVERY FACILITY,NSW,-33.8769989,151.205002
413,"2000",THE ROCKS,WATERLOO DELIVERY FACILITY,NSW,-33.8590012,151.207993
414,"2001",SYDNEY,GPO BOX CENTRE SYDNEY,NSW,-33.7939987,151.268005
415,"2002",WORLD SQUARE,WORLD SQUARE,NSW,-35.973999,14.6400003
416,"2006",THE UNIVERSITY OF SYDNEY,SYDNEY UNIVERSITY LPO,NSW,-33.887001,151.186005
417,"2007",BROADWAY,BROADWAY POST SHOP,NSW,-33.8839989,151.195999
418,"2007",ULTIMO,WATERLOO DELIVERY FACILITY,NSW,-33.8779984,151.197006
419,"2008",CHIPPENDALE,WATERLOO DELIVERY FACILITY,NSW,-33.8860016,151.201004
420,"2008",DARLINGTON,WATERLOO DELIVERY FACILITY,NSW,-33.8909988,151.190994
421,"2009",PYRMONT,WATERLOO DELIVERY FACILITY,NSW,-33.8689995,15.1190004
422,"2010",DARLINGHURST,WATERLOO DELIVERY FACILITY,NSW,-33.8790016,15.1210003
423,"2010",SURRY HILLS,WATERLOO DELIVERY FACILITY,NSW,-33.8880005,151.212997
424,"2011",ELIZABETH BAY,WATERLOO DELIVERY FACILITY,NSW,-33.8720016,151.225998
425,"2011",HMAS KUTTABUL,WATERLOO DELIVERY FACILITY,NSW,-33.8670006,151.225006
426,"2011",POTTS POINT,WATERLOO DELIVERY FACILITY,NSW,-33.8689995,151.225006
427,"2011",RUSHCUTTERS BAY,WATERLOO DELIVERY FACILITY,NSW,-3.38700008,151.227997
428,"2011",WOOLLOOMOOLOO,WATERLOO DELIVERY FACILITY,NSW,-33.8689995,151.220001
429,"2012",STRAWBERRY HILLS,STRAWBERRY HILLS BC,NSW,-33.7260017,150.931
430,"2013",STRAWBERRY HILLS,STRAWBERRY HILLS BC,NSW,-33.7260017,150.931
431,"2015",ALEXANDRIA,ALEXANDRIA DF,NSW,-33.8969994,151.195007
432,"2015",BEACONSFIELD,ALEXANDRIA DF,NSW,-33.9109993,15.1199999
433,"2015",EVELEIGH,ALEXANDRIA DF,NSW,-33.8969994,15.1190004
434,"2016",REDFERN,WATERLOO DELIVERY FACILITY,NSW,-33.8919983,151.203003
435,"2017",WATERLOO,WATERLOO DELIVERY FACILITY,NSW,-339.003998,151.205994
436,"2017",ZETLAND,WATERLOO DELIVERY FACILITY,NSW,-33.9090004,151.205994
437,"2018",EASTLAKES,ALEXANDRIA DF,NSW,-33.9249992,151.212997
438,"2018",ROSEBERY,ALEXANDRIA DF,NSW,-33.9199982,151.203003
439,"2019",BANKSMEADOW,ALEXANDRIA DF,NSW,-3.39499998,151.205994
440,"2019",BOTANY,ALEXANDRIA DF,NSW,-3.39400005,151.195999
441,"2020",MASCOT,ALEXANDRIA DF,NSW,-33.9309998,15.1190004
442,"2020",SYDNEY DOMESTIC AIRPORT,SYD INTERNATIONAL AIRPORT LPO,NSW,-33.9309998,151.184006
443,"2020",SYDNEY INTERNATIONAL AIRPORT,SYD INTERNATIONAL AIRPORT LPO,NSW,-33.9319992,1.51100004
444,"2021",MOORE PARK,WATERLOO DELIVERY FACILITY,NSW,-33.8930016,151.218994
445,"2021",PADDINGTON,WATERLOO DELIVERY FACILITY,NSW,-33.8849983,151.225998
446,"2022",BONDI JUNCTION,WATERLOO DELIVERY FACILITY,NSW,-33.8919983,15.1239996
447,"2022",BONDI JUNCTION PLAZA,WATERLOO DELIVERY FACILITY,NSW,-33.8909988,151.25
448,"2022",QUEENS PARK,WATERLOO DELIVERY FACILITY,NSW,-33.9029999,151.246994
449,"2023",BELLEVUE HILL,WATERLOO DELIVERY FACILITY,NSW,-33.887001,151.257996
450,"2024",BRONTE,WATERLOO DELIVERY FACILITY,NSW,-33.9020004,151.263
451,"2024",WAVERLEY,WATERLOO DELIVERY FACILITY,NSW,-33.8969994,151.251999
452,"2025",WOOLLAHRA,WATERLOO DELIVERY FACILITY,NSW,-33.8849983,15.1239996
453,"2026",BONDI,WATERLOO DELIVERY FACILITY,NSW,-33.8930016,151.261993
454,"2026",BONDI BEACH,WATERLOO DELIVERY FACILITY,NSW,-33.8899994,151.274002
455,"2026",NORTH BONDI,WATERLOO DELIVERY FACILITY,NSW,-338.856995,151.279007
456,"2026",TAMARAMA,WATERLOO DELIVERY FACILITY,NSW,-33.8969994,151.270996
457,"2027",DARLING POINT,WATERLOO DELIVERY FACILITY,NSW,-33.8730011,151.235992
458,"2027",EDGECLIFF,WATERLOO DELIVERY FACILITY,NSW,-33.8779984,151.235001
459,"2027",HMAS RUSHCUTTERS,WATERLOO DELIVERY FACILITY,NSW,-33.8720016,151.235001
460,"2027",POINT PIPER,WATERLOO DELIVERY FACILITY,NSW,-33.8699989,151.251999
461,"2028",DOUBLE BAY,WATERLOO DELIVERY FACILITY,NSW,-3.38700008,151.242996
462,"2029",ROSE BAY,WATERLOO DELIVERY FACILITY,NSW,-33.8660011,151.279999
463,"2030",DOVER HEIGHTS,WATERLOO DELIVERY FACILITY,NSW,-33.8740005,151.279999
464,"2030",HMAS WATSON,WATERLOO DELIVERY FACILITY,NSW,-33.8370018,151.281006
465,"2030",ROSE BAY NORTH,ROSE BAY NORTH LPO,NSW,-33.8660011,151.279999
466,"2030",VAUCLUSE,WATERLOO DELIVERY FACILITY,NSW,-33.8590012,151.278
467,"2030",WATSONS BAY,WATERLOO DELIVERY FACILITY,NSW,-33.8440018,151.281998
468,"2031",CLOVELLY,WATERLOO DELIVERY FACILITY,NSW,-33.9119987,151.261993
469,"2031",CLOVELLY WEST,CLOVELLY WEST LPO,NSW,-33.9109993,151.253998
470,"2031",RANDWICK,WATERLOO DELIVERY FACILITY,NSW,-33.9129982,151.240997
471,"2031",ST PAULS,ST PAULS LPO,NSW,-33.9199982,151.242004
472,"2032",DACEYVILLE,ALEXANDRIA DF,NSW,-33.9280014,15.1219997
473,"2032",KINGSFORD,ALEXANDRIA DF,NSW,-33.9239998,151.227005
474,"2033",KENSINGTON,ALEXANDRIA DF,NSW,-33.9119987,151.218994
475,"2034",COOGEE,ALEXANDRIA DF,NSW,-33.9199982,151.253998
476,"2034",SOUTH COOGEE,ALEXANDRIA DF,NSW,-33.9309998,151.255997
477,"2035",MAROUBRA,ALEXANDRIA DF,NSW,-33.9459991,151.242004
478,"2035",MAROUBRA SOUTH,MAROUBRA SOUTH LPO,NSW,-33.9480019,151.246002
479,"2035",PAGEWOOD,ALEXANDRIA DF,NSW,-33.9399986,151.227997
480,"2036",CHIFLEY,ALEXANDRIA DF,NSW,-33.9760017,151.240005
481,"2036",EASTGARDENS,ALEXANDRIA DF,NSW,-33.9459991,151.223007
482,"2036",HILLSDALE,ALEXANDRIA DF,NSW,-33.9519997,151.231003
483,"2036",LA PEROUSE,ALEXANDRIA DF,NSW,-33.9889984,151.231003
484,"2036",LITTLE BAY,ALEXANDRIA DF,NSW,-33.980999,151.242996
485,"2036",MALABAR,ALEXANDRIA DF,NSW,-33.9650002,151.244995
486,"2036",MATRAVILLE,ALEXANDRIA DF,NSW,-33.9570007,151.229996
487,"2036",PHILLIP BAY,ALEXANDRIA DF,NSW,-33.9799995,151.235992
488,"2036",PORT BOTANY,ALEXANDRIA DF,NSW,-33.9659996,151.225006
489,"2037",FOREST LODGE,ALEXANDRIA DF,NSW,-33.8810005,151.181
490,"2037",GLEBE,ALEXANDRIA DF,NSW,-33.8800011,151.186996
491,"2038",ANNANDALE,ALEXANDRIA DF,NSW,-33.8810005,151.169998
492,"2039",ROZELLE,ALEXANDRIA DF,NSW,-33.862999,151.169998
493,"2040",LEICHHARDT,ALEXANDRIA DF,NSW,-33.8829994,151.156998
494,"2040",LILYFIELD,ALEXANDRIA DF,NSW,-33.8720016,151.164993
495,"2041",BALMAIN,ALEXANDRIA DF,NSW,-33.855999,151.177994
496,"2041",BALMAIN EAST,ALEXANDRIA DF,NSW,-33.8569984,151.190002
497,"2041",BIRCHGROVE,ALEXANDRIA DF,NSW,-33.8530006,151.179993
498,"2042",ENMORE,ALEXANDRIA DF,NSW,-33.8989983,151.171005
499,"2042",NEWTOWN,ALEXANDRIA DF,NSW,-33.8959999,151.179993
500,"2043",ERSKINEVILLE,ALEXANDRIA DF,NSW,-33.9020004,151.186005
501,"2044",ST PETERS,ALEXANDRIA DF,NSW,-33.9109993,151.179993
502,"2044",SYDENHAM,ALEXANDRIA DF,NSW,-33.9150009,151.166
503,"2044",TEMPE,ALEXANDRIA DF,NSW,-33.9239998,151.160004
504,"2045",HABERFIELD,LIDCOMBE DELIVERY CENTRE,NSW,-33.8800011,151.138
505,"2046",ABBOTSFORD,LIDCOMBE DELIVERY CENTRE,NSW,-33.8520012,151.128998
506,"2046",CANADA BAY,LIDCOMBE DELIVERY CENTRE,NSW,-33.862999,151.115997
507,"2046",CHISWICK,LIDCOMBE DELIVERY CENTRE,NSW,-33.8510017,151.134995
508,"2046",FIVE DOCK,LIDCOMBE DELIVERY CENTRE,NSW,-33.8660011,151.130005
509,"2046",RODD POINT,LIDCOMBE DELIVERY CENTRE,NSW,-33.868,151.141006
510,"2046",RUSSELL LEA,LIDCOMBE DELIVERY CENTRE,NSW,-3.38599992,151.139999
511,"2046",WAREEMBA,LIDCOMBE DELIVERY CENTRE,NSW,-33.855999,151.130005
512,"2047",DRUMMOYNE,LIDCOMBE DELIVERY CENTRE,NSW,-33.8510017,151.154007
513,"2048",STANMORE,ALEXANDRIA DF,NSW,-33.8969994,15.1160002
514,"2049",LEWISHAM,ALEXANDRIA DF,NSW,-33.894001,151.143997
515,"2049",PETERSHAM,ALEXANDRIA DF,NSW,-33.8959999,151.154007
516,"2049",PETERSHAM NORTH,PETERSHAM NORTH LPO,NSW,-33.8889999,151.158005
517,"2050",CAMPERDOWN,ALEXANDRIA DF,NSW,-3.38800001,151.177002
518,"2050",MISSENDEN ROAD,MISSENDEN ROAD LPO,NSW,-33.8880005,151.181
519,"2052",UNSW SYDNEY,ALEXANDRIA DF,NSW,-33.9059982,151.233994
520,"2055",NORTH SYDNEY,ST LEONARDS DF,NSW,-33.8019981,151.104004
521,"2057",CHATSWOOD,CHATSWOOD POST SHOP,NSW,-33.7910004,1.51100004
522,"2059",NORTH SYDNEY,NORTH SYDNEY POST SHOP,NSW,-33.8019981,151.104004
523,"2060",HMAS WATERHEN,ST LEONARDS DF,NSW,-33.8400002,15.1190004
524,"2060",LAVENDER BAY,ST LEONARDS DF,NSW,-3.38400006,151.207993
525,"2060",MCMAHONS POINT,ST LEONARDS DF,NSW,-3.38400006,15.1199999
526,"2060",NORTH SYDNEY,ST LEONARDS DF,NSW,-33.8380013,151.205994
527,"2060",NORTH SYDNEY SHOPPINGWORLD,NORTH SYDNEY POST SHOP,NSW,-33.8370018,151.207993
528,"2060",WAVERTON,ST LEONARDS DF,NSW,-33.8390007,151.195007
529,"2061",KIRRIBILLI,ST LEONARDS DF,NSW,-33.8460007,151.212006
530,"2061",MILSONS POINT,ST LEONARDS DF,NSW,-33.8470001,151.210999
531,"2062",CAMMERAY,ST LEONARDS DF,NSW,-33.8209991,15.1210003
532,"2063",NORTHBRIDGE,ST LEONARDS DF,NSW,-33.8149986,151.222
533,"2064",ARTARMON,ST LEONARDS DF,NSW,-33.8069992,151.188995
534,"2065",CROWS NEST,ST LEONARDS DF,NSW,-3.38199997,151.199005
535,"2065",GREENWICH,ST LEONARDS DF,NSW,-33.8310013,151.186005
536,"2065",NAREMBURN,ST LEONARDS DF,NSW,-33.8170013,15.1199999
537,"2065",ROYAL NORTH SHORE HOSPITAL,ST LEONARDS DF,NSW,-33.8209991,151.190994
538,"2065",ST LEONARDS,ST LEONARDS DF,NSW,-33.8230019,151.195007
539,"2065",WOLLSTONECRAFT,ST LEONARDS DF,NSW,-33.8279991,151.195999
540,"2066",LANE COVE,ST LEONARDS DF,NSW,-33.8139992,151.167999
541,"2066",LANE COVE NORTH,ST LEONARDS DF,NSW,-33.8069992,151.169998
542,"2066",LANE COVE WEST,ST LEONARDS DF,NSW,-33.8059998,151.153
543,"2066",LINLEY POINT,ST LEONARDS DF,NSW,-33.8260002,151.147995
544,"2066",LONGUEVILLE,ST LEONARDS DF,NSW,-33.8330002,151.164993
545,"2066",NORTHWOOD,ST LEONARDS DF,NSW,-33.8289986,151.177002
546,"2066",RIVERVIEW,ST LEONARDS DF,NSW,-33.8250008,151.158997
547,"2067",CHATSWOOD,ST LEONARDS DF,NSW,-33.7949982,151.184998
548,"2067",CHATSWOOD WEST,ST LEONARDS DF,NSW,-33.7960014,151.167007
549,"2068",CASTLECRAG,ST LEONARDS DF,NSW,-33.8019981,151.212006
550,"2068",MIDDLE COVE,ST LEONARDS DF,NSW,-33.7939987,151.207001
551,"2068",NORTH WILLOUGHBY,ST LEONARDS DF,NSW,-33.7929993,151.195007
552,"2068",WILLOUGHBY,ST LEONARDS DF,NSW,-33.8009987,1.51100004
553,"2068",WILLOUGHBY EAST,ST LEONARDS DF,NSW,-33.8019981,151.203003
554,"2068",WILLOUGHBY NORTH,WILLOUGHBY NORTH LPO,NSW,-33.7929993,151.195007
555,"2069",CASTLE COVE,ST LEONARDS DF,NSW,-33.7840004,151.199005
556,"2069",ROSEVILLE,ST LEONARDS DF,NSW,-33.7840004,151.177002
557,"2069",ROSEVILLE CHASE,ST LEONARDS DF,NSW,-33.7779999,151.195007
558,"2070",EAST LINDFIELD,PYMBLE DC,NSW,-33.7659988,151.186005
559,"2070",LINDFIELD,PYMBLE DC,NSW,-33.776001,151.167999
560,"2070",LINDFIELD WEST,LINDFIELD WEST LPO,NSW,-33.7840004,151.158005
561,"2071",EAST KILLARA,PYMBLE DC,NSW,-33.7529984,151.169998
562,"2071",KILLARA,PYMBLE DC,NSW,-33.7659988,151.162003
563,"2072",GORDON,PYMBLE DC,NSW,-33.757,151.154999
564,"2073",PYMBLE,PYMBLE DC,NSW,-3.37400007,151.141006
565,"2073",WEST PYMBLE,PYMBLE DC,NSW,-33.7599983,151.126007
566,"2074",NORTH TURRAMURRA,PYMBLE DC,NSW,-33.7130013,151.147003
567,"2074",SOUTH TURRAMURRA,PYMBLE DC,NSW,-33.7459984,151.113007
568,"2074",TURRAMURRA,PYMBLE DC,NSW,-33.7330017,151.128998
569,"2074",WARRAWEE,PYMBLE DC,NSW,-33.7220001,151.126007
570,"2075",ST IVES,PYMBLE DC,NSW,-33.7299995,151.158005
571,"2075",ST IVES CHASE,PYMBLE DC,NSW,-33.7070007,151.162994
572,"2076",NORMANHURST,THORNLEIGH DC,NSW,-33.7200012,151.097
573,"2076",NORTH WAHROONGA,THORNLEIGH DC,NSW,-33.7019997,151.123001
574,"2076",WAHROONGA,THORNLEIGH DC,NSW,-33.7159996,151.117996
575,"2077",ASQUITH,THORNLEIGH DC,NSW,-33.6870003,151.108002
576,"2077",HORNSBY,THORNLEIGH DC,NSW,-33.7039986,151.098007
577,"2077",HORNSBY HEIGHTS,THORNLEIGH DC,NSW,-33.6699982,151.095001
578,"2077",WAITARA,THORNLEIGH DC,NSW,-33.7089996,151.104004
579,"2079",MOUNT COLAH,THORNLEIGH DC,NSW,-33.6640015,151.117004
580,"2080",MOUNT KURING-GAI,THORNLEIGH DC,NSW,-33.6279984,151.225998
581,"2081",BEROWRA,THORNLEIGH DC,NSW,-33.6230011,151.149994
582,"2081",COWAN,THORNLEIGH DC,NSW,-33.5890007,151.171005
583,"2082",BEROWRA HEIGHTS,THORNLEIGH DC,NSW,-33.6100006,151.136002
584,"2082",BEROWRA WATERS,THORNLEIGH DC,NSW,-33.6010017,15.1110001
585,"2083",BAR POINT,THORNLEIGH DC,NSW,-33.507,151.162994
586,"2083",BROOKLYN,THORNLEIGH DC,NSW,-33.5480003,15.1219997
587,"2083",CHEERO POINT,THORNLEIGH DC,NSW,-33.5139999,151.195007
588,"2083",COGRA BAY,THORNLEIGH DC,NSW,-33.519001,151.223007
589,"2083",DANGAR ISLAND,THORNLEIGH DC,NSW,-33.5390015,151.240997
590,"2083",MILSONS PASSAGE,THORNLEIGH DC,NSW,-33.5180016,151.175995
591,"2083",MOONEY MOONEY,THORNLEIGH DC,NSW,-33.4900017,151.186005
592,"2084",COTTAGE POINT,FRENCHS FOREST DEL FAC-DEL,NSW,-33.6189995,151.203003
593,"2084",DUFFYS FOREST,FRENCHS FOREST DEL FAC-DEL,NSW,-33.6759987,151.199005
594,"2084",TERREY HILLS,FRENCHS FOREST DEL FAC-DEL,NSW,-33.6829987,15.1219997
595,"2085",BELROSE,FRENCHS FOREST DEL FAC-DEL,NSW,-33.7389984,151.210999
596,"2085",BELROSE WEST,BELROSE WEST LPO,NSW,-33.7610016,151.278
597,"2085",DAVIDSON,FRENCHS FOREST DEL FAC-DEL,NSW,-33.737999,151.194
598,"2086",FRENCHS FOREST,FRENCHS FOREST DEL FAC-DEL,NSW,-33.75,151.225998
599,"2086",FRENCHS FOREST EAST,FRENCHS FOREST DEL FAC-DEL,NSW,-33.7509995,151.244995
600,"2087",FORESTVILLE,FRENCHS FOREST DEL FAC-DEL,NSW,-33.762001,15.1210003
601,"2087",KILLARNEY HEIGHTS,FRENCHS FOREST DEL FAC-DEL,NSW,-33.7729988,151.216003
602,"2088",MOSMAN,ST LEONARDS DEL FAC CPM,NSW,-33.8289986,15.1239996
603,"2088",SPIT JUNCTION,SPIT JUNCTION POST SHOP,NSW,-33.8219986,151.242004
604,"2089",NEUTRAL BAY,ST LEONARDS DEL FAC CPM,NSW,-3.3829999,151.220993
605,"2089",NEUTRAL BAY JUNCTION,NEUTRAL BAY JUNCTION POST SHOP,NSW,-33.8310013,151.222
606,"2090",CREMORNE,ST LEONARDS DEL FAC CPM,NSW,-33.8279991,151.229996
607,"2090",CREMORNE JUNCTION,CREMORNE JUNCTION POST SHOP,NSW,-33.8429985,151.227997
608,"2090",CREMORNE POINT,ST LEONARDS DEL FAC CPM,NSW,-3.38400006,151.227997
609,"2092",SEAFORTH,FRENCHS FOREST DEL FAC-DEL,NSW,-33.7970009,151.251007
610,"2093",BALGOWLAH,FRENCHS FOREST DEL FAC-DEL,NSW,-33.7939987,15.1260004
611,"2093",BALGOWLAH HEIGHTS,FRENCHS FOREST DEL FAC-DEL,NSW,-33.7999992,151.257004
612,"2093",CLONTARF,FRENCHS FOREST DEL FAC-DEL,NSW,-33.8079987,151.255005
613,"2093",MANLY VALE,FRENCHS FOREST DEL FAC-DEL,NSW,-33.7840004,151.266998
614,"2093",NORTH BALGOWLAH,FRENCHS FOREST DEL FAC-DEL,NSW,-33.7869987,151.251007
615,"2094",FAIRLIGHT,FRENCHS FOREST DEL FAC-DEL,NSW,-33.7939987,151.272995
616,"2095",MANLY,FRENCHS FOREST DEL FAC-DEL,NSW,-33.7970009,15.1280003
617,"2095",MANLY EAST,MANLY EAST LPO,NSW,-33.8009987,151.287994
618,"2096",CURL CURL,FRENCHS FOREST DEL FAC-DEL,NSW,-33.7680016,151.294006
619,"2096",HARBORD,FRENCHS FOREST DEL FAC-DEL,NSW,-33.7779999,151.285004
620,"2096",QUEENSCLIFF,FRENCHS FOREST DEL FAC-DEL,NSW,-33.7840004,151.287003
621,"2097",COLLAROY,FRENCHS FOREST DEL FAC-DEL,NSW,-33.7400017,151.302994
622,"2097",COLLAROY BEACH,COLLAROY BEACH LPO,NSW,-33.7319984,151.300995
623,"2097",COLLAROY PLATEAU WEST,COLLAROY PLATEAU WEST LPO,NSW,-33.7280006,151.285995
624,"2097",WHEELER HEIGHTS,WHEELER HEIGHTS LPO,NSW,-33.7319984,151.276993
625,"2099",CROMER,FRENCHS FOREST DEL FAC-DEL,NSW,-33.7400017,151.278
626,"2099",DEE WHY,FRENCHS FOREST DEL FAC-DEL,NSW,-33.7529984,15.1280003
627,"2099",NARRAWEENA,FRENCHS FOREST DEL FAC-DEL,NSW,-33.7490005,151.274002
628,"2099",NORTH CURL CURL,FRENCHS FOREST DEL FAC-DEL,NSW,-33.7610016,151.294998
629,"2100",ALLAMBIE HEIGHTS,FRENCHS FOREST DEL FAC-DEL,NSW,-33.7649994,151.248001
630,"2100",BEACON HILL,FRENCHS FOREST DEL FAC-DEL,NSW,-33.7519989,151.261002
631,"2100",BROOKVALE,FRENCHS FOREST DEL FAC-DEL,NSW,-33.7659988,151.272995
632,"2100",NORTH MANLY,FRENCHS FOREST DEL FAC-DEL,NSW,-33.7750015,151.268997
633,"2100",OXFORD FALLS,FRENCHS FOREST DEL FAC-DEL,NSW,-33.7299995,151.248001
634,"2100",WARRINGAH MALL,WARRINGAH MALL POST SHOP,NSW,-33.7669983,151.266006
635,"2101",ELANORA HEIGHTS,FRENCHS FOREST DEL FAC-DEL,NSW,-33.6949997,151.279999
636,"2101",INGLESIDE,FRENCHS FOREST DEL FAC-DEL,NSW,-33.6829987,151.261993
637,"2101",NARRABEEN,FRENCHS FOREST DEL FAC-DEL,NSW,-33.7229996,151.287003
638,"2101",NORTH NARRABEEN,FRENCHS FOREST DEL FAC-DEL,NSW,-33.7019997,151.292999
639,"2102",WARRIEWOOD,FRENCHS FOREST DEL FAC-DEL,NSW,-33.6860008,15.1289997
640,"2103",MONA VALE,FRENCHS FOREST DEL FAC-DEL,NSW,-3.3670001,151.300003
641,"2104",BAYVIEW,FRENCHS FOREST DEL FAC-DEL,NSW,-3.36599994,151.298004
642,"2105",CHURCH POINT,FRENCHS FOREST DEL FAC-DEL,NSW,-33.644001,151.283997
643,"2105",ELVINA BAY,FRENCHS FOREST DEL FAC-DEL,NSW,-33.6419983,151.276001
644,"2105",LOVETT BAY,FRENCHS FOREST DEL FAC-DEL,NSW,-33.637001,151.278
645,"2105",SCOTLAND ISLAND,FRENCHS FOREST DEL FAC-DEL,NSW,-33.6409988,151.289993
646,"2106",NEWPORT,FRENCHS FOREST DEL FAC-DEL,NSW,-33.6590004,151.309006
647,"2106",NEWPORT BEACH,FRENCHS FOREST DEL FAC-DEL,NSW,-33.6520004,151.322006
648,"2107",AVALON BEACH,FRENCHS FOREST DEL FAC-DEL,NSW,-33.6360016,151.330002
649,"2107",BILGOLA,FRENCHS FOREST DEL FAC-DEL,NSW,-33.6450005,151.322998
650,"2107",CAREEL BAY,FRENCHS FOREST DEL FAC-DEL,NSW,-33.6230011,151.326996
651,"2107",CLAREVILLE,FRENCHS FOREST DEL FAC-DEL,NSW,-33.6339989,151.313004
652,"2107",PARADISE BEACH,FRENCHS FOREST DEL FAC-DEL,NSW,-33.6240005,15.1309996
